PROLIFIC_ID,Consent,nationality,country,resident,FFQ_1,FFQ_2,FFQ_3,FFQ_4,FFQ_5,FFQ_6,FFQ_7,FFQ_8,FFQ_9,FFQ_10,FFQ_11,FFQ_12,FFQ_13,FFQ_14,FFQ_15,interest_T1,attitude_T1,intentionuni_T1,intentionbi_T1,cons_now_perc,cons_next_perc,cons_six_perc,man_check,politics,age,gender,veg,condition,format,norm_info,interest_T2,attitude_T2,intentionuni_T2,intentionbi_T2,FFQ_T2_1,FFQ_T2_2,FFQ_T2_3,FFQ_T2_4,FFQ_T2_5,FFQ_T2_6,FFQ_T2_7,FFQ_T2_8,FFQ_T2_9,FFQ_T2_10,FFQ_T2_11,FFQ_T2_12,FFQ_T2_13,FFQ_T2_14,FFQ_T2_15,think_reduce,why_think,active_reduce,cons_proj,cons_proj_c,FFQ_T1_meat,genderbi,age_c,prob_time,read_time,complete
1Up5u9pIcy,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,3,1,0,1,1,0,2,0,5,0,0,0,2,0,10,26,10,51,15,10,20,More people are eating less meat,5,52,Male,No,none,none,none,13,44,15,51,14,1,0,0,3,1,0,2,0,3,0,0,0,1,0,No,I generally keep my weekly meat consumption pretty stable and I don't think this last week has been any different to normal.,No,15,-26.236222222222224,6,Male,12.582388258839224,0,8.097,1
1vU6yA0rMA,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,7,0,2,0,2,0,5,0,3,0,0,0,2,6,4,2,3,50,16,22,32,More people are eating less meat,2,22,Male,No,dy_graph,visual,dynamic,17,18,11,74,1,5,0,1,0,2,0,4,0,3,0,0,0,2,6,No,Nothing has changed in my diet,No,23.333333333333332,-17.902888888888892,11,Male,-17.417611741160776,0,8.089,1
1VyU25eaJE,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,0,2,7,2,3,2,7,7,4,2,0,4,0,51,32,37,50,33,33,45,People are eating about the same amount of meat,4,49,Male,No,st_graph,visual,static,69,49,59,51,7,2,0,2,7,1,0,2,7,7,2,1,0,5,0,No,Didn't reall look to reduce. Already had food bought.,No,37,-4.236222222222224,16,Male,9.582388258839224,0,49.948,1
1z8yl7dM8q,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,6,0,2,2,2,0,4,6,6,1,2,0,14,0,68,67,88,33,60,70,90,More people are eating less meat,4,45,Female,No,none,none,none,76,78,70,73,3,2,0,1,0,0,0,3,2,3,0,1,0,5,0,Yes,I have had lighter foods due to the heat,No,73.33333333333333,32.097111111111104,12,Female,5.582388258839224,0,2.621,1
23Iybx5DA2,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,4,2,0,1,2,0,5,2,4,0,3,5,4,0,71,82,93,22,30,41,81,More people are eating less meat,5,31,Male,No,dy_graph,visual,dynamic,56,61,83,34,2,4,3,2,2,4,1,4,5,7,0,3,2,3,0,Yes,I am trying to move onto a plant based diet so I try certain things a lot more,Yes,50.666666666666664,9.43044444444444,9,Male,-8.417611741160776,0,11.241,1
25OAu0IsQW,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,3,0,1,0,3,1,3,4,4,1,2,1,3,0,65,63,66,49,39,46,52,People are eating about the same amount of meat,4,46,Male,No,dy_text,text,dynamic,65,64,62,35,7,2,0,0,1,1,0,3,4,4,2,3,4,2,1,Yes,I think I had more meals with no meat,No,45.666666666666664,4.43044444444444,8,Male,6.582388258839224,0,7.689,1
28BZCv6ryi,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,1,0,3,1,1,2,1,14,14,0,0,0,1,0,9,17,3,52,10,10,20,People are eating about the same amount of meat,4,57,Female,No,dy_text,text,dynamic,21,89,4,52,14,1,0,1,3,3,2,1,3,3,0,0,0,1,0,No,i love eating meat,No,13.333333333333334,-27.90288888888889,8,Female,17.582388258839224,0,19.079,1
28KwtyO6I9,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,7,0,0,0,0,0,0,14,14,14,14,0,14,0,32,52,31,50,22,31,44,More people are eating less meat,6,39,Male,No,st_text,text,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.333333333333336,-8.902888888888889,7,Male,-0.41761174116077626,0,11.063,0
29bkvgosZz,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,7,0,3,2,1,1,4,3,2,1,1,0,21,0,74,78,46,72,63,81,88,More people are eating less meat,2,32,Female,No,dy_graph,visual,dynamic,50,34,55,72,14,14,1,4,1,3,0,28,3,4,3,1,0,14,0,No,I didn’t plan to do so and was pre occupied,No,77.33333333333333,36.097111111111104,14,Female,-7.417611741160776,0,7.777,1
2Ed3U6mCus,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,4,0,5,1,1,1,3,4,7,2,3,0,2,0,51,90,50,50,33,45,60,More people are eating less meat,2,63,Female,No,st_text,text,static,51,51,40,51,2,3,0,5,0,1,0,4,4,7,4,3,1,3,0,No,I ate the same as I usually do,No,46,4.763777777777776,12,Female,23.582388258839224,0,15.219,1
2FmfhmXIrc,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,1,0,1,0,2,0,4,5,7,0,6,5,14,7,53,53,69,33,60,70,85,More people are eating less meat,3,22,Male,No,st_text,text,static,54,64,63,43,4,2,0,0,0,2,0,7,7,4,0,7,0,14,3,Yes,Because my local supermarket had offers on meatless products.,No,71.66666666666667,30.430444444444447,4,Male,-17.417611741160776,0,21.594,1
2HI8OWeZ8M,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,2,0,2,0,0,0,3,5,7,7,1,0,14,0,19,50,20,51,10,55,10,People are eating about the same amount of meat,4,62,Male,No,st_text,text,static,50,59,51,51,6,2,0,1,0,1,0,3,6,6,7,0,0,7,0,No,I always eat much the same,No,25,-16.236222222222224,4,Male,22.582388258839224,0,21.3,1
2ieSUCxDy6,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,4,1,2,2,1,0,3,1,5,5,1,1,6,1,58,62,54,50,33,44,62,More people are eating less meat,2,34,Female,No,dy_text,text,dynamic,39,88,31,69,14,7,1,2,3,2,0,2,4,3,1,1,1,5,21,No,I had setain wings over chicken but otherwise my choices have been the same,No,46.333333333333336,5.097111111111111,10,Female,-5.417611741160776,0,16.262,1
2iGB9df2be,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,1,0,4,0,0,0,3,14,14,2,1,1,3,0,28,72,52,50,51,51,55,More people are eating less meat,6,58,Female,No,dy_text,text,dynamic,71,76,70,50,14,0,0,4,0,0,0,3,14,14,4,1,0,6,0,Yes,Didn't fancy it this week,No,52.333333333333336,11.097111111111111,5,Female,18.582388258839224,0,14.802,1
2InbUvhopA,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,28,1,0,2,0,0,0,1,6,2,1,0,0,6,0,67,75,74,34,31,50,75,More people are eating less meat,4,50,Male,No,st_text,text,static,68,72,70,34,21,1,0,1,0,0,0,1,4,5,0,1,0,7,0,No,NA,No,52,10.763777777777776,3,Male,10.582388258839224,0,26.927,1
2iYc0ln36p,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,2,0,1,1,1,0,2,14,7,1,0,2,7,0,84,74,100,88,12,18,50,More people are eating less meat,3,44,Male,No,st_graph,visual,static,65,90,84,75,5,2,0,2,1,1,0,2,6,3,0,0,3,3,0,Yes,I had more quorn than usual,Yes,26.666666666666668,-14.569555555555556,5,Male,4.582388258839224,0,19.284,1
2K4irtBCvJ,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,2,0,2,0,1,0,2,4,4,0,1,0,2,2,100,100,100,1,20,25,30,More people are eating less meat,2,40,Male,No,none,none,none,100,97,100,16,3,1,0,0,0,0,0,3,5,5,1,2,0,1,0,Yes,"I have wanted to stop eating meat and feel i have cut down alot, these surveys have helped",Yes,25,-16.236222222222224,5,Male,0.5823882588392237,0,1.912,1
2K7QLUUMYi,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,21,4,0,1,2,1,1,3,14,14,1,2,0,14,0,42,69,68,33,30,38,43,More people are eating less meat,2,53,Female,No,none,none,none,68,76,72,37,14,2,0,1,1,1,0,2,14,21,0,1,0,14,0,No,I ate what I usually eat,No,37,-4.236222222222224,9,Female,13.582388258839224,0,2.443,1
2LZ7l0LhnW,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,1,0,3,1,0,0,5,14,28,7,2,4,7,1,65,77,74,42,42,52,56,More people are eating less meat,3,30,Male,No,dy_graph,visual,dynamic,72,78,72,31,6,2,0,3,1,1,0,7,21,21,5,3,4,4,5,Yes,We didn't buy any meat this week.,Yes,50,8.763777777777776,5,Male,-9.417611741160776,0,17.871,1
2mGDESlAHY,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,14,0,14,4,14,4,7,14,14,3,5,1,7,0,31,49,32,51,37,40,46,More people are eating less meat,3,33,Male,No,dy_text,text,dynamic,23,50,23,50,7,14,0,14,4,14,3,7,14,14,3,7,0,7,0,No,"I have tried eating less meat briefly (switched to vegetarian diet) in the past and it led to me feeling more tired or having lower energy levels. This was while eating similar sized portions. For this reason, I don't think I can cut meat completely out of my diet.",No,41,-0.23622222222222433,50,Male,-6.417611741160776,0,110.409,1
2N9582dMPM,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,4,0,1,2,1,0,0,0,2,1,0,0,4,0,43,43,28,51,25,30,35,More people are eating less meat,4,54,Male,No,st_graph,visual,static,65,73,57,50,5,2,0,0,2,1,0,0,0,2,1,0,0,2,0,No,It was just a normal week and I wasn't giving any thought to how much meat I was eating.,No,30,-11.236222222222224,8,Male,14.582388258839224,0,13.373,1
2ou7PhpOyk,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,2,0,2,0,1,0,1,2,3,1,1,0,5,0,15,21,8,65,28,41,55,People are eating about the same amount of meat,3,29,Female,No,none,none,none,42,77,63,67,3,1,0,2,0,1,0,1,3,4,1,3,0,4,0,Yes,I only had one meal with chicken in which is very little compared to normal,No,41.333333333333336,0.09711111111111137,5,Female,-10.417611741160776,0,5.077,1
2p3rq9Cpfx,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,1,0,1,0,0,0,4,2,1,0,0,0,5,0,6,8,5,50,40,43,50,More people are eating less meat,2,22,Female,No,dy_graph,visual,dynamic,1,6,0,61,4,2,0,1,0,0,2,2,3,2,0,0,0,3,0,No,NA,No,44.333333333333336,3.0971111111111114,2,Female,-17.417611741160776,0,53.223,1
2PiUxS5mFy,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,3,0,2,1,0,0,3,14,28,1,1,1,3,1,77,77,78,15,30,40,45,More people are eating less meat,2,37,Male,No,dy_text,text,dynamic,53,49,72,33,7,2,0,1,0,0,0,2,4,6,0,1,0,2,1,Yes,I'm on a diet and I'm not that keen on meat anyway.,Yes,38.333333333333336,-2.9028888888888886,6,Male,-2.4176117411607763,0,13.87,1
2POM9m361c,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,0,0,0,0,0,0,0,0,1,0,0,0,6,0,69,66,69,51,51,61,61,People are eating about the same amount of meat,4,55,Male,No,st_text,text,static,78,81,80,29,3,0,2,0,0,0,0,0,0,0,0,0,0,7,0,Yes,I don't feel that I have use meat products in my usual intake as often as normal,No,57.666666666666664,16.43044444444444,0,Male,15.582388258839224,0,20.5,1
2Qp1aTcyqb,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,0,1,3,1,0,1,5,6,1,2,0,7,0,14,16,5,76,32,38,59,More people are eating less meat,4,39,Male,No,st_graph,visual,static,15,87,0,73,7,3,0,2,3,2,0,2,7,5,1,2,0,3,0,No,Not monitoring or trying to,No,43,1.7637777777777757,7,Male,-0.41761174116077626,0,5.713,1
2sYd2bGYIv,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,2,0,1,2,1,0,0,3,3,1,0,0,7,0,0,1,0,50,10,15,15,More people are eating less meat,6,60,Male,No,dy_graph,visual,dynamic,0,13,0,49,6,2,0,1,0,2,0,1,6,2,6,0,0,7,0,No,Why would I? What is this recent obsession with reducing meat?!,No,13.333333333333334,-27.90288888888889,6,Male,20.582388258839224,0,12.031,1
2Yj2MG06Ly,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,0,0,0,0,0,14,1,21,14,0,1,7,6,28,100,100,100,51,33,45,50,More people are eating less meat,2,34,Male,Yes,dy_text,text,dynamic,100,100,100,50,28,0,0,0,0,0,0,0,21,21,0,0,7,21,4,Yes,I was more aware and planned better,Yes,42.666666666666664,1.43044444444444,14,Male,-5.417611741160776,0,35.657,1
2yugYmUJ7j,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,0,0,4,0,0,2,0,21,14,14,0,0,14,0,52,100,51,51,10,39,19,More people are eating less meat,2,60,Male,No,none,none,none,85,100,49,50,28,0,0,5,0,1,0,0,21,14,14,0,0,14,0,No,"I barely eat red meat or chicken, and don't consider there is a significant upside to eating none.",No,22.666666666666668,-18.569555555555556,6,Male,20.582388258839224,0,3.849,1
30v7MKCN2Q,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,4,2,1,2,4,0,7,7,5,4,1,0,6,0,43,75,33,55,40,40,50,More people are eating less meat,2,25,Male,No,st_graph,visual,static,42,31,44,51,7,3,0,1,2,2,0,5,5,5,1,1,0,6,0,No,I have made an effort to move away from red meats in the last couple of years and now eat predominately chicken and turkey. My meat consumption has stayed the same as the basic rotation of meals that I cook throughout the week has not yet changed.,No,43.333333333333336,2.0971111111111114,13,Male,-14.417611741160776,0,16.523,1
319qK2sCve,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,3,0,3,2,1,0,4,1,14,0,0,0,21,0,48,52,42,53,19,25,50,More people are eating less meat,3,25,Female,No,none,none,none,52,52,25,53,5,4,0,2,1,0,0,0,3,4,0,0,0,14,0,No,ate the same as usual,No,31.333333333333332,-9.902888888888892,9,Female,-14.417611741160776,0,1.818,1
32NKBB9ByB,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,4,1,4,2,4,0,1,5,4,0,3,0,5,3,52,35,38,53,35,37,45,More people are eating less meat,3,26,Male,No,dy_text,text,dynamic,59,58,54,35,14,2,0,5,1,2,0,0,3,2,0,3,0,4,0,Yes,I have been on a tighter and more restricted budget this week,Yes,39,-2.2362222222222243,15,Male,-13.417611741160776,0,62.385,1
32Ob9LMgoZ,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,2,0,1,1,2,0,5,5,14,1,2,2,21,0,78,80,91,23,20,25,35,People are eating about the same amount of meat,2,21,Male,No,st_text,text,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.666666666666668,-14.569555555555556,6,Male,-18.417611741160776,0,10.022,0
33agAPe9bs,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,5,1,2,1,1,0,4,5,5,2,1,0,7,0,23,29,22,50,35,38,40,More people are eating less meat,2,47,Female,No,dy_text,text,dynamic,36,43,51,38,14,3,0,2,1,1,0,14,3,14,4,3,0,3,0,No,I just ate as normal,No,37.666666666666664,-3.56955555555556,10,Female,7.582388258839224,0,30.653,1
35nOZPOG5F,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,3,0,0,0,2,0,4,7,6,0,1,0,4,0,48,73,74,62,34,41,55,People are eating about the same amount of meat,2,74,Female,No,st_graph,visual,static,68,73,69,33,7,2,0,1,1,0,0,2,7,6,0,0,0,2,0,Yes,dont think we had as much chicken,Yes,43.333333333333336,2.0971111111111114,5,Female,34.582388258839224,0,33.373,1
376v2UsNlA,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,2,0,1,3,0,0,0,2,7,0,0,0,4,0,61,65,73,11,35,45,60,More people are eating less meat,2,44,Male,No,dy_text,text,dynamic,74,80,77,33,4,4,0,4,4,0,0,1,1,5,0,1,0,4,0,Yes,"I ate less meals this week because I was ill, but I definitely ate less meat!",Yes,46.666666666666664,5.43044444444444,6,Male,4.582388258839224,1,3.1,1
39TfAAxmme,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,28,3,0,1,0,1,0,0,7,7,0,1,1,7,5,9,51,55,67,20,30,50,More people are eating less meat,4,19,Female,No,dy_graph,visual,dynamic,1,18,5,51,7,3,0,2,0,0,2,0,7,7,0,2,7,3,7,No,because i havent changed my diet,No,33.333333333333336,-7.902888888888889,5,Female,-20.417611741160776,0,12.278,1
3B0F50pibb,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,1,0,1,7,1,0,1,1,3,0,0,0,7,0,34,42,52,51,25,30,30,People are eating about the same amount of meat,6,60,Female,No,st_graph,visual,static,17,25,17,51,28,1,0,1,7,2,0,1,3,3,0,0,0,7,0,No,I didn't reduce it,No,28.333333333333332,-12.902888888888892,10,Female,20.582388258839224,0,47.342,1
3cKoc6ejWo,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,2,1,0,0,0,0,2,5,5,0,0,0,0,0,27,54,17,65,58,63,87,More people are eating less meat,4,51,Female,No,dy_text,text,dynamic,46,53,44,62,3,2,1,1,1,1,0,2,6,5,0,0,0,1,0,No,Didn't think to do so,No,69.33333333333333,28.097111111111104,3,Female,11.582388258839224,0,6.388,1
3cZiOIaHLI,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,0,0,1,1,0,0,0,21,28,14,5,1,7,4,79,87,63,33,65,65,85,More people are eating less meat,1,22,Female,No,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.66666666666667,30.430444444444447,2,Female,-17.417611741160776,0,1.657,0
3dt7h3qbZd,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,3,1,1,0,0,0,2,2,7,1,2,0,5,0,0,51,0,52,25,30,50,More people are eating less meat,4,23,Male,No,none,none,none,9,37,13,52,4,2,1,2,0,0,0,1,2,14,1,0,0,4,0,No,NA,No,35,-6.236222222222224,5,Male,-16.417611741160776,0,1.562,1
3FK0WP2XCy,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,4,2,1,0,1,0,0,7,6,0,6,3,6,1,75,76,100,35,33,43,50,More people are eating less meat,2,31,Male,No,dy_graph,visual,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0.7637777777777757,8,Male,-8.417611741160776,0,25.091,0
3HKOuMVTf5,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,5,2,1,1,1,1,1,1,0,5,2,0,0,3,0,62,62,53,72,25,30,41,More people are eating less meat,2,35,Female,No,st_graph,visual,static,53,66,54,70,5,4,0,1,1,2,0,3,1,4,0,0,0,2,0,No,I’ve just happened to have meat with every meal this week,No,32,-9.236222222222224,7,Female,-4.417611741160776,0,19.228,1
3Idr0dpl6D,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,5,5,0,1,1,1,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,People are eating about the same amount of meat,4,19,Male,No,none,none,none,0,51,0,63,3,7,0,0,0,0,0,0,0,2,0,0,0,7,0,No,Because meat is included in my diet,No,0,-41.236222222222224,13,Male,-20.417611741160776,0,2.797,1
3jgpQDy9sb,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,3,0,1,3,2,0,3,7,14,0,1,2,14,0,21,27,17,56,33,33,37,People are eating about the same amount of meat,5,36,Male,No,st_graph,visual,static,33,54,39,56,7,3,0,1,1,2,0,3,14,14,0,1,1,14,0,No,Had barbeques twice over the weekend and ate a fair amount of meat,No,34.333333333333336,-6.902888888888889,9,Male,-3.4176117411607763,0,7.331,1
3k8yBvHY3g,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,7,0,4,3,5,0,14,21,14,0,0,14,0,14,66,67,68,38,32,50,69,More people are eating less meat,3,27,Male,No,dy_graph,visual,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.333333333333336,9.097111111111111,19,Male,-12.417611741160776,1,2.686,0
3KBsbRgZ9q,"Yes, I am over 18 years old, and I consent to take part in this study",Australian,NA,Yes,5,7,5,3,3,5,3,14,2,5,5,4,7,4,7,21,34,51,69,26,65,45,Fewer people are eating less meat,3,32,Male,No,none,none,none,57,51,50,50,1,4,0,3,0,0,0,4,0,6,0,0,0,0,7,No,I am on the keto diet.,No,45.333333333333336,4.097111111111111,26,Male,-7.417611741160776,0,1.559,1
3LUEJizRyg,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,2,0,2,0,0,0,1,7,21,7,5,7,1,4,88,88,95,3,10,10,30,More people are eating less meat,4,61,Female,No,st_graph,visual,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.666666666666668,-24.569555555555556,4,Female,21.582388258839224,0,14.452,0
3N0z13pwpo,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,3,0,1,0,2,0,1,7,6,0,2,0,3,0,33,61,49,50,10,19,28,More people are eating less meat,2,31,Female,No,st_graph,visual,static,53,47,65,53,5,3,0,1,0,1,0,1,7,7,0,1,0,7,0,Yes,HAVENT BEEN AS HUNGRY DUE TO THE HEAT,No,19,-22.236222222222224,6,Female,-8.417611741160776,0,17.05,1
3Oi7SDBlm5,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,1,0,1,0,0,0,0,6,5,0,0,2,7,0,51,72,67,50,44,45,49,More people are eating less meat,4,38,Female,No,dy_text,text,dynamic,47,32,68,50,7,1,0,1,0,0,0,1,14,7,0,0,2,7,0,No,ate as normal,No,46,4.763777777777776,2,Female,-1.4176117411607763,0,10.729,1
3osOfcOckQ,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,5,0,0,0,5,0,2,0,2,0,0,0,6,0,3,21,0,50,33,37,43,More people are eating less meat,1,21,Male,No,dy_text,text,dynamic,18,17,12,68,3,3,0,0,0,3,0,3,0,2,0,0,0,7,0,No,I have no interest in decreasing meat consumption,No,37.666666666666664,-3.56955555555556,10,Male,-18.417611741160776,0,12.724,1
3pnFJ2i8Zz,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,5,2,1,0,0,0,5,6,14,3,1,1,2,7,26,74,50,65,46,43,33,More people are eating less meat,3,38,Female,No,dy_text,text,dynamic,22,60,51,64,3,5,5,1,0,0,0,5,7,14,3,1,0,5,7,No,NA,No,40.666666666666664,-0.56955555555556,8,Female,-1.4176117411607763,0,10.23,1
3V6BGlJaKO,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,5,1,0,0,1,1,1,7,7,0,1,0,3,0,26,25,51,51,40,30,44,Fewer people are eating less meat,3,26,Female,No,dy_graph,visual,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,-3.2362222222222243,8,Female,-13.417611741160776,0,64.942,0
3xylbTaxIe,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,6,2,0,1,3,0,5,6,6,3,3,0,3,0,47,62,48,50,19,25,44,More people are eating less meat,5,41,Female,No,dy_graph,visual,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.333333333333332,-11.902888888888892,12,Female,1.5823882588392237,0,14.44,0
3Yvrjzt5Rd,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,0,4,2,2,0,1,4,6,1,2,0,7,0,0,50,0,52,35,35,50,People are eating about the same amount of meat,4,52,Male,No,st_graph,visual,static,13,51,51,50,7,1,0,4,3,3,0,2,5,7,1,3,0,7,0,No,I didn't try to,No,40,-1.2362222222222243,10,Male,12.582388258839224,0,12.28,1
3zjndYak5a,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,6,0,4,0,4,0,2,6,14,0,0,0,4,5,31,61,48,52,66,59,40,More people are eating less meat,6,26,Female,No,dy_text,text,dynamic,44,69,13,41,3,7,0,0,0,3,0,2,7,7,0,2,0,5,3,Yes,i ate less meals due to the hot weather,No,55,13.763777777777776,14,Female,-13.417611741160776,0,22.595,1
41o6U0V84s,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,5,0,4,3,1,1,6,14,14,2,0,0,14,0,14,12,12,51,20,21,40,More people are eating less meat,5,39,Female,No,st_graph,visual,static,15,15,16,50,7,6,0,5,1,0,1,4,14,5,1,0,0,14,0,No,I haven't made any changes to my meat consumption,No,27,-14.236222222222224,14,Female,-0.41761174116077626,0,24.127,1
41q0FLKnpZ,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,5,1,2,2,2,0,3,14,7,2,2,0,6,7,21,31,17,69,33,40,60,More people are eating less meat,5,35,Male,No,st_text,text,static,2,90,4,70,7,3,1,2,1,2,1,4,14,7,3,2,0,7,21,No,I haven't changed anything.,No,44.333333333333336,3.0971111111111114,12,Male,-4.417611741160776,0,26.632,1
